name,country,status,n_stations,station_type,n_capacity_nan,n_capacity_zero,capacity_median,capacity_unique_values,A1_n_stations,A1_share_pct,A3_n_stations,A3_share_pct,A4_n_stations,A4_share_pct,A2_flagged,A5_flagged,A6_flagged,A7_flagged,url,elapsed_s
BBK Klimabizi,ES,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_ey/gbfs.json,0.1
bibo,ES,ok,37.0,docked_bike,25.0,0.0,12.0,4.0,0.0,0.0,0.0,0.0,1.0,2.7,False,False,False,True,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_by/gbfs.json,0.3
biciArteixo,ES,too_small_below_Nmin,8.0,,,,,,,,,,,,,,,,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_aa/gbfs.json,0.3
Bicicoruña,ES,ok,84.0,docked_bike,0.0,5.0,19.0,12.0,0.0,0.0,0.0,0.0,1.0,1.19,False,True,True,False,https://acoruna.publicbikesystem.net/customer/gbfs/v3.0/gbfs.json,0.2
bicimad,ES,ok,637.0,docked_bike,0.0,3.0,44.0,36.0,0.0,0.0,0.0,0.0,8.0,1.26,False,False,False,False,https://madrid.publicbikesystem.net/customer/gbfs/v3.0/gbfs.json,0.4
BiciMislata,ES,ok,21.0,docked_bike,3.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,5.0,23.81,False,False,False,False,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_ad/gbfs.json,0.4
Bicing,ES,ok,545.0,docked_bike,0.0,2.0,27.0,39.0,0.0,0.0,0.0,0.0,1.0,0.18,False,False,False,False,https://barcelona.publicbikesystem.net/customer/gbfs/v3.0/gbfs.json,0.3
BicinRivas,ES,ok,42.0,docked_bike,0.0,0.0,20.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,https://rivas.publicbikesystem.net/customer/gbfs/v3.0/gbfs.json,0.2
BiciPalma,ES,ok,91.0,docked_bike,1.0,0.0,18.0,19.0,0.0,0.0,0.0,0.0,2.0,2.2,False,False,False,False,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_ea/gbfs.json,0.4
Bilbao Bizi,ES,ok,48.0,docked_bike,0.0,0.0,826.5,15.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,https://bilbao.publicbikesystem.net/customer/gbfs/v3.0/gbfs.json,0.2
Bird Adeje,ES,ok,200.0,free_floating,200.0,0.0,,0.0,0.0,0.0,200.0,100.0,0.0,0.0,False,False,False,True,https://mds.bird.co/gbfs/v2/public/adeje/gbfs.json,1.7
Bird Antigua,ES,too_small_below_Nmin,0.0,,,,,,,,,,,,,,,,https://mds.bird.co/gbfs/v2/public/antigua/gbfs.json,1.0
Bird Barcelona,ES,ok,3603.0,free_floating,3603.0,0.0,,0.0,0.0,0.0,3603.0,100.0,0.0,0.0,False,False,False,True,https://mds.bird.co/gbfs/v2/public/barcelona/gbfs.json,2.4
Bird Gijón,ES,too_small_below_Nmin,0.0,,,,,,,,,,,,,,,,https://mds.bird.co/gbfs/v2/public/gijon/gbfs.json,0.7
Bird Madrid,ES,too_small_below_Nmin,0.0,,,,,,,,,,,,,,,,https://mds.bird.co/gbfs/v2/public/madrid/gbfs.json,0.7
Bird Murcia,ES,too_small_below_Nmin,0.0,,,,,,,,,,,,,,,,https://mds.bird.co/gbfs/v2/public/murcia/gbfs.json,0.7
Bird Pájara,ES,too_small_below_Nmin,0.0,,,,,,,,,,,,,,,,https://mds.bird.co/gbfs/v2/public/pajara/gbfs.json,0.4
Bird Zaragoza,ES,too_small_below_Nmin,0.0,,,,,,,,,,,,,,,,https://mds.bird.co/gbfs/v2/public/zaragoza/gbfs.json,0.4
Bizi,ES,ok,276.0,docked_bike,0.0,0.0,19.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,https://zaragoza.publicbikesystem.net/customer/gbfs/v3.0/gbfs.json,0.2
bizkaibizi (Spain),ES,ok,105.0,docked_bike,0.0,0.0,12.0,17.0,0.0,0.0,0.0,0.0,5.0,4.76,False,False,False,False,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_bw/gbfs.json,0.3
Cooltra Barcelona,ES,fetch_error: LookupError,,,,,,,,,,,,,,,,,https://maas.zeus.cooltra.com/gbfs/barcelona/3.0/en/gbfs.json,0.1
Dbizi,ES,ok,70.0,docked_bike,0.0,0.0,19.0,15.0,0.0,0.0,0.0,0.0,2.0,2.86,False,False,False,False,https://sansebastian.publicbikesystem.net/customer/gbfs/v3.0/gbfs.json,0.2
Donkey Republic Barcelona,ES,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://stables.donkey.bike/api/public/gbfs/3.0/donkey_barcelona/gbfs.json,0.5
Dott Estepona,ES,ok,47.0,free_floating,47.0,0.0,,0.0,0.0,0.0,47.0,100.0,0.0,0.0,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/estepona/gbfs.json,0.2
Dott Grado,ES,ok,205.0,free_floating,205.0,0.0,,0.0,0.0,0.0,205.0,100.0,3.0,1.46,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/grado/gbfs.json,0.3
Dott Ibiza,ES,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://gbfs.api.ridedott.com/public/v2/ibiza/gbfs.json,0.1
Dott La-Manga,ES,ok,21.0,free_floating,21.0,0.0,,0.0,0.0,0.0,21.0,100.0,0.0,0.0,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/la-manga/gbfs.json,0.2
Dott Lorca,ES,ok,168.0,free_floating,168.0,0.0,,0.0,0.0,0.0,168.0,100.0,3.0,1.79,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/lorca/gbfs.json,0.3
Dott Murcia,ES,ok,400.0,free_floating,400.0,0.0,,0.0,0.0,0.0,400.0,100.0,2.0,0.5,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/murcia/gbfs.json,0.3
Dott Tarragona,ES,ok,107.0,free_floating,107.0,0.0,,0.0,0.0,0.0,107.0,100.0,0.0,0.0,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/tarragona/gbfs.json,0.2
Dott Tenerife,ES,ok,172.0,free_floating,172.0,0.0,,0.0,0.0,0.0,172.0,100.0,0.0,0.0,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/tenerife/gbfs.json,0.3
Dott Tenerife-Sur,ES,ok,171.0,free_floating,171.0,0.0,,0.0,0.0,0.0,171.0,100.0,0.0,0.0,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/tenerife-sur/gbfs.json,0.2
Ganxeta,ES,ok,24.0,docked_bike,0.0,0.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,https://gbfs.ganxeta.cat/v2/gbfs.json,0.4
Getaround Alcobendas,ES,fetch_error: LookupError,,,,,,,,,,,,,,,,,https://getaround.com/gbfs/v3/alcobendas/gbfs,0.2
Getaround Alicante,ES,fetch_error: LookupError,,,,,,,,,,,,,,,,,https://getaround.com/gbfs/v3/alicante/gbfs,0.2
Getaround Aranjuez,ES,fetch_error: LookupError,,,,,,,,,,,,,,,,,https://getaround.com/gbfs/v3/aranjuez/gbfs,0.2
Getaround Badalona,ES,fetch_error: LookupError,,,,,,,,,,,,,,,,,https://getaround.com/gbfs/v3/badalona/gbfs,0.2
Getaround Barcelona,ES,fetch_error: LookupError,,,,,,,,,,,,,,,,,https://getaround.com/gbfs/v3/barcelona/gbfs,0.2
Getaround Benidorm,ES,fetch_error: LookupError,,,,,,,,,,,,,,,,,https://getaround.com/gbfs/v3/benidorm/gbfs,0.2
Getaround Candelaria,ES,fetch_error: LookupError,,,,,,,,,,,,,,,,,https://getaround.com/gbfs/v3/candelaria/gbfs,0.2
Getaround Castelldefels,ES,fetch_error: LookupError,,,,,,,,,,,,,,,,,https://getaround.com/gbfs/v3/castelldefels/gbfs,0.2
Getaround Coslada,ES,fetch_error: LookupError,,,,,,,,,,,,,,,,,https://getaround.com/gbfs/v3/coslada/gbfs,0.5
Getaround Fuenlabrada,ES,fetch_error: LookupError,,,,,,,,,,,,,,,,,https://getaround.com/gbfs/v3/fuenlabrada/gbfs,0.2
Getaround Getafe,ES,fetch_error: LookupError,,,,,,,,,,,,,,,,,https://getaround.com/gbfs/v3/getafe/gbfs,0.2
Getaround Granada,ES,fetch_error: LookupError,,,,,,,,,,,,,,,,,https://getaround.com/gbfs/v3/granada/gbfs,0.2
Getaround Granollers,ES,fetch_error: LookupError,,,,,,,,,,,,,,,,,https://getaround.com/gbfs/v3/granollers/gbfs,0.2
Getaround Madrid,ES,fetch_error: LookupError,,,,,,,,,,,,,,,,,https://getaround.com/gbfs/v3/madrid/gbfs,0.2
Getaround Majadahonda,ES,fetch_error: LookupError,,,,,,,,,,,,,,,,,https://getaround.com/gbfs/v3/majadahonda/gbfs,0.2
Getaround Mao,ES,fetch_error: LookupError,,,,,,,,,,,,,,,,,https://getaround.com/gbfs/v3/mao/gbfs,0.5
Getaround Parla,ES,fetch_error: LookupError,,,,,,,,,,,,,,,,,https://getaround.com/gbfs/v3/parla/gbfs,0.2
Getaround Paterna,ES,fetch_error: LookupError,,,,,,,,,,,,,,,,,https://getaround.com/gbfs/v3/paterna/gbfs,0.2
Getaround Sabadell,ES,fetch_error: LookupError,,,,,,,,,,,,,,,,,https://getaround.com/gbfs/v3/sabadell/gbfs,0.2
Getaround Sevilla,ES,fetch_error: LookupError,,,,,,,,,,,,,,,,,https://getaround.com/gbfs/v3/sevilla/gbfs,0.2
Getaround Torremolinos,ES,fetch_error: LookupError,,,,,,,,,,,,,,,,,https://getaround.com/gbfs/v3/torremolinos/gbfs,0.2
Getaround Torrent,ES,fetch_error: LookupError,,,,,,,,,,,,,,,,,https://getaround.com/gbfs/v3/torrent/gbfs,0.5
Getaround Valdemoro,ES,fetch_error: LookupError,,,,,,,,,,,,,,,,,https://getaround.com/gbfs/v3/valdemoro/gbfs,0.2
Getaround Valencia,ES,fetch_error: LookupError,,,,,,,,,,,,,,,,,https://getaround.com/gbfs/v3/valencia/gbfs,0.2
Getaround Viladecans,ES,fetch_error: LookupError,,,,,,,,,,,,,,,,,https://getaround.com/gbfs/v3/viladecans/gbfs,0.2
Lovesharing (Canary Islands),ES,too_small_below_Nmin,15.0,,,,,,,,,,,,,,,,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_ls/gbfs.json,0.4
moxsi (Las Palmas de Gran Canaria),ES,ok,64.0,docked_bike,0.0,0.0,10.0,8.0,0.0,0.0,0.0,0.0,1.0,1.56,False,False,False,False,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_el/gbfs.json,0.4
nextbike BiciLOG,ES,ok,35.0,docked_bike,0.0,0.0,14.0,13.0,0.0,0.0,0.0,0.0,1.0,2.86,False,False,False,False,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_ej/gbfs.json,0.4
nextbike León,ES,ok,51.0,docked_bike,0.0,0.0,10.0,8.0,0.0,0.0,0.0,0.0,3.0,5.88,False,False,False,False,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_sl/gbfs.json,0.5
Ontibici,ES,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_oy/gbfs.json,0.2
Sevici,ES,ok,247.0,docked_bike,0.0,2.0,20.0,23.0,0.0,0.0,0.0,0.0,1.0,0.4,False,True,False,False,https://api.cyclocity.fr/contracts/seville/gbfs/v3/gbfs.json,0.5
TORRENTBICI,ES,ok,20.0,docked_bike,8.0,0.0,11.0,5.0,0.0,0.0,0.0,0.0,1.0,5.0,False,False,False,False,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_en/gbfs.json,0.4
TUeBICI,ES,ok,42.0,docked_bike,0.0,0.0,10.0,11.0,0.0,0.0,0.0,0.0,1.0,2.38,False,False,False,False,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_ek/gbfs.json,0.4
Valenbisi,ES,ok,279.0,docked_bike,0.0,2.0,20.0,24.0,0.0,0.0,0.0,0.0,1.0,0.36,False,False,False,False,https://api.cyclocity.fr/contracts/valence/gbfs/v3/gbfs.json,0.4
Valladolid,ES,ok,104.0,docked_bike,0.0,0.0,19.0,14.0,0.0,0.0,0.0,0.0,4.0,3.85,False,False,False,False,https://valladolid.publicbikesystem.net/customer/gbfs/v3.0/gbfs.json,0.2
Bird Helsinki,FI,too_small_below_Nmin,0.0,,,,,,,,,,,,,,,,https://mds.bird.co/gbfs/v2/public/helsinki/gbfs.json,0.4
Donkey Republic Hämeenlinna,FI,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://stables.donkey.bike/api/public/gbfs/3.0/donkey_haemeenlinna/gbfs.json,0.6
Donkey Republic Hamina,FI,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://stables.donkey.bike/api/public/gbfs/3.0/donkey_hamina/gbfs.json,0.5
Donkey Republic Hyvinkää,FI,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://stables.donkey.bike/api/public/gbfs/3.0/donkey_hyvinkaa/gbfs,0.6
Donkey Republic Iisalmi,FI,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://stables.donkey.bike/api/public/gbfs/3.0/donkey_iisalmi/gbfs.json,0.5
Donkey Republic Imatra,FI,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://stables.donkey.bike/api/public/gbfs/3.0/donkey_imatra/gbfs.json,0.5
Donkey Republic Kotka,FI,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://stables.donkey.bike/api/public/gbfs/3.0/donkey_kotka/gbfs.json,0.6
Donkey Republic Kouvola,FI,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://stables.donkey.bike/api/public/gbfs/3.0/donkey_kouvola/gbfs.json,0.6
Donkey Republic Lappeenranta,FI,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://stables.donkey.bike/api/public/gbfs/3.0/donkey_lappeenranta/gbfs.json,0.6
Donkey Republic Mäntsälä,FI,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://stables.donkey.bike/api/public/gbfs/3.0/donkey_maentsaelae/gbfs.json,0.6
Donkey Republic Mikkeli,FI,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://stables.donkey.bike/api/public/gbfs/3.0/donkey_mikkeli/gbfs.json,0.6
Donkey Republic Porvoo,FI,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://stables.donkey.bike/api/public/gbfs/3.0/donkey_porvoo/gbfs.json,0.7
Donkey Republic Raasepori,FI,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://stables.donkey.bike/api/public/gbfs/3.0/donkey_raasepori/gbfs,0.8
Donkey Republic Riihimäki,FI,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://stables.donkey.bike/api/public/gbfs/3.0/donkey_riihimaki/gbfs,0.6
Donkey Republic Turku,FI,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://stables.donkey.bike/api/public/gbfs/3.0/donkey_turku/gbfs.json,0.5
Dott Ekenäs,FI,ok,50.0,free_floating,50.0,0.0,,0.0,0.0,0.0,50.0,100.0,0.0,0.0,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/tammisaari/gbfs.json,0.2
Dott Espoo,FI,ok,205.0,free_floating,205.0,0.0,,0.0,0.0,0.0,205.0,100.0,3.0,1.46,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/espoo/gbfs.json,0.3
Dott Hameenlinna,FI,ok,205.0,free_floating,205.0,0.0,,0.0,0.0,0.0,205.0,100.0,3.0,1.46,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/hameenlinna/gbfs.json,0.3
Dott Hamina,FI,too_small_below_Nmin,15.0,,,,,,,,,,,,,,,,https://gbfs.api.ridedott.com/public/v2/hamina/gbfs.json,0.2
Dott Hanko,FI,too_small_below_Nmin,0.0,,,,,,,,,,,,,,,,https://gbfs.api.ridedott.com/public/v2/hanko/gbfs.json,0.2
Dott Helsinki,FI,ok,565.0,free_floating,565.0,0.0,,0.0,0.0,0.0,565.0,100.0,1.0,0.18,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/helsinki/gbfs.json,0.3
Dott Hyvinkaa,FI,too_small_below_Nmin,6.0,,,,,,,,,,,,,,,,https://gbfs.api.ridedott.com/public/v2/hyvinkaa/gbfs.json,0.2
Dott Imatra,FI,too_small_below_Nmin,0.0,,,,,,,,,,,,,,,,https://gbfs.api.ridedott.com/public/v2/imatra/gbfs.json,0.2
Dott Jakobstad,FI,too_small_below_Nmin,0.0,,,,,,,,,,,,,,,,https://gbfs.api.ridedott.com/public/v2/jakobstad/gbfs.json,0.2
Dott Jarvenpaa,FI,ok,40.0,free_floating,40.0,0.0,,0.0,0.0,0.0,40.0,100.0,0.0,0.0,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/jarvenpaa/gbfs.json,0.2
Dott Joensuu,FI,ok,205.0,free_floating,205.0,0.0,,0.0,0.0,0.0,205.0,100.0,3.0,1.46,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/joensuu/gbfs.json,0.3
Dott Jyvaskyla,FI,ok,205.0,free_floating,205.0,0.0,,0.0,0.0,0.0,205.0,100.0,3.0,1.46,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/jyvaskyla/gbfs.json,0.3
Dott Kaarina,FI,ok,205.0,free_floating,205.0,0.0,,0.0,0.0,0.0,205.0,100.0,3.0,1.46,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/kaarina/gbfs.json,0.3
Dott Kajaani,FI,ok,205.0,free_floating,205.0,0.0,,0.0,0.0,0.0,205.0,100.0,3.0,1.46,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/kajaani/gbfs.json,0.3
Dott Kangasala,FI,ok,205.0,free_floating,205.0,0.0,,0.0,0.0,0.0,205.0,100.0,3.0,1.46,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/kangasala/gbfs.json,0.3
Dott Kerava,FI,ok,21.0,free_floating,21.0,0.0,,0.0,0.0,0.0,21.0,100.0,0.0,0.0,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/kerava/gbfs.json,0.2
Dott Kirkkonummi,FI,too_small_below_Nmin,1.0,,,,,,,,,,,,,,,,https://gbfs.api.ridedott.com/public/v2/kirkkonummi/gbfs.json,0.2
Dott Klaukkala,FI,too_small_below_Nmin,1.0,,,,,,,,,,,,,,,,https://gbfs.api.ridedott.com/public/v2/klaukkala/gbfs.json,0.2
Dott Kokkola,FI,too_small_below_Nmin,13.0,,,,,,,,,,,,,,,,https://gbfs.api.ridedott.com/public/v2/kokkola/gbfs.json,0.2
Dott Kotka,FI,too_small_below_Nmin,2.0,,,,,,,,,,,,,,,,https://gbfs.api.ridedott.com/public/v2/kotka/gbfs.json,0.2
Dott Kouvola,FI,too_small_below_Nmin,0.0,,,,,,,,,,,,,,,,https://gbfs.api.ridedott.com/public/v2/kouvola/gbfs.json,0.2
Dott Kuopio,FI,ok,205.0,free_floating,205.0,0.0,,0.0,0.0,0.0,205.0,100.0,3.0,1.46,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/kuopio/gbfs.json,0.3
Dott Lahti,FI,ok,97.0,free_floating,97.0,0.0,,0.0,0.0,0.0,97.0,100.0,0.0,0.0,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/lahti/gbfs.json,0.3
Dott Lappeenranta,FI,too_small_below_Nmin,3.0,,,,,,,,,,,,,,,,https://gbfs.api.ridedott.com/public/v2/lappeenranta/gbfs.json,0.2
Dott Lempaala,FI,ok,205.0,free_floating,205.0,0.0,,0.0,0.0,0.0,205.0,100.0,3.0,1.46,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/lempaala/gbfs.json,0.3
Dott Mikkeli,FI,ok,205.0,free_floating,205.0,0.0,,0.0,0.0,0.0,205.0,100.0,3.0,1.46,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/mikkeli/gbfs.json,0.3
Dott Myyrmaki,FI,ok,205.0,free_floating,205.0,0.0,,0.0,0.0,0.0,205.0,100.0,3.0,1.46,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/myyrmaki/gbfs.json,0.3
Dott Naantali,FI,ok,205.0,free_floating,205.0,0.0,,0.0,0.0,0.0,205.0,100.0,3.0,1.46,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/naantali/gbfs.json,0.3
Dott Nokia,FI,too_small_below_Nmin,1.0,,,,,,,,,,,,,,,,https://gbfs.api.ridedott.com/public/v2/nokia/gbfs.json,0.2
Dott Porvoo,FI,too_small_below_Nmin,5.0,,,,,,,,,,,,,,,,https://gbfs.api.ridedott.com/public/v2/porvoo/gbfs.json,0.2
Dott Raisio,FI,ok,205.0,free_floating,205.0,0.0,,0.0,0.0,0.0,205.0,100.0,3.0,1.46,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/raisio/gbfs.json,0.3
Dott Rauma,FI,too_small_below_Nmin,0.0,,,,,,,,,,,,,,,,https://gbfs.api.ridedott.com/public/v2/rauma/gbfs.json,0.2
Dott Riihimäki,FI,too_small_below_Nmin,1.0,,,,,,,,,,,,,,,,https://gbfs.api.ridedott.com/public/v2/riihimaki/gbfs.json,0.2
Dott Salo,FI,too_small_below_Nmin,0.0,,,,,,,,,,,,,,,,https://gbfs.api.ridedott.com/public/v2/salo/gbfs.json,0.2
Dott Seinajoki,FI,ok,205.0,free_floating,205.0,0.0,,0.0,0.0,0.0,205.0,100.0,3.0,1.46,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/seinajoki/gbfs.json,0.3
Dott Tampere,FI,ok,276.0,free_floating,276.0,0.0,,0.0,0.0,0.0,276.0,100.0,1.0,0.36,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/tampere/gbfs.json,0.3
Dott Turku,FI,ok,205.0,free_floating,205.0,0.0,,0.0,0.0,0.0,205.0,100.0,3.0,1.46,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/turku/gbfs.json,0.3
Dott Vaasa,FI,too_small_below_Nmin,0.0,,,,,,,,,,,,,,,,https://gbfs.api.ridedott.com/public/v2/vaasa/gbfs.json,0.2
Dott Vantaa,FI,ok,29.0,free_floating,29.0,0.0,,0.0,0.0,0.0,29.0,100.0,1.0,3.45,False,False,False,True,https://gbfs.api.ridedott.com/public/v2/vantaa/gbfs.json,0.2
Joe Rauma,FI,too_small_below_Nmin,0.0,,,,,,,,,,,,,,,,https://joe.rideatom.com/gbfs/v2_2/en/gbfs?id=475,0.3
Altervelo Libre-service,FR,ok,31.0,docked_bike,0.0,0.0,16.0,8.0,0.0,0.0,0.0,0.0,2.0,6.45,False,False,False,False,https://api.gbfs.v3.0.ecovelo.mobi/altervelo/gbfs.json,0.3
AQTA,FR,too_small_below_Nmin,12.0,,,,,,,,,,,,,,,,https://gbfs.partners.fifteen.eu/gbfs/auray-quiberon/gbfs.json,0.2
Auch Velo'C,FR,too_small_below_Nmin,10.0,,,,,,,,,,,,,,,,https://api.gbfs.v3.0.ecovelo.mobi/auchveloc/gbfs.json,0.2
Auto-en-Velay,FR,fetch_error: HTTPError,,,,,,,,,,,,,,,,,https://backend.citiz.fr/public/provider/23/gbfs/3.0/gbfs.json,0.1
AuxR_M le vélo,FR,ok,55.0,docked_bike,0.0,1.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,https://gbfs.partners.fifteen.eu/gbfs/2.2/auxerre/en/gbfs.json,0.2
Bird Ajaccio,FR,ok,36.0,free_floating,36.0,0.0,,0.0,0.0,0.0,36.0,100.0,2.0,5.56,False,False,False,True,https://mds.bird.co/gbfs/v2/public/ajaccio/gbfs.json,1.2
Bird Bordeaux,FR,ok,3152.0,free_floating,3152.0,0.0,,0.0,0.0,0.0,3152.0,100.0,17.0,0.54,False,False,False,True,https://mds.bird.co/gbfs/v2/public/bordeaux/gbfs.json,2.3
Bird Castres,FR,too_small_below_Nmin,0.0,,,,,,,,,,,,,,,,https://mds.bird.co/gbfs/v2/public/castres/gbfs.json,0.4
Bird Chalonsenchampagne,FR,too_small_below_Nmin,0.0,,,,,,,,,,,,,,,,https://mds.bird.co/gbfs/v2/public/chalonsenchampagne/gbfs.json,0.7
Bird Dieppe,FR,too_small_below_Nmin,0.0,,,,,,,,,,,,,,,,https://mds.bird.co/gbfs/v2/public/dieppe/gbfs.json,0.4
Bird Draguignan,FR,ok,63.0,free_floating,63.0,0.0,,0.0,0.0,0.0,63.0,100.0,2.0,3.17,False,False,False,True,https://mds.bird.co/gbfs/v2/public/draguignan/gbfs.json,0.7
Bird Epron,FR,too_small_below_Nmin,0.0,,,,,,,,,,,,,,,,https://mds.bird.co/gbfs/v2/public/epron/gbfs.json,0.7
Bird Gap,FR,ok,50.0,free_floating,50.0,0.0,,0.0,0.0,0.0,50.0,100.0,0.0,0.0,False,False,False,True,https://mds.bird.co/gbfs/v2/public/gap/gbfs.json,0.5
Bird Herouvillesaintclair,FR,too_small_below_Nmin,0.0,,,,,,,,,,,,,,,,https://mds.bird.co/gbfs/v2/public/herouvillesaintclair/gbfs.json,0.4
Bird Larochesuryon,FR,ok,69.0,free_floating,69.0,0.0,,0.0,0.0,0.0,69.0,100.0,0.0,0.0,False,False,False,True,https://mds.bird.co/gbfs/v2/public/larochesuryon/gbfs.json,0.6
Bird Laval,FR,ok,83.0,free_floating,83.0,0.0,,0.0,0.0,0.0,83.0,100.0,1.0,1.2,False,False,False,True,https://mds.bird.co/gbfs/v2/public/laval/gbfs.json,0.5
Bird Marseille,FR,ok,803.0,free_floating,803.0,0.0,,0.0,0.0,0.0,803.0,100.0,3.0,0.37,False,False,False,True,https://mds.bird.co/gbfs/v2/public/marseille/gbfs.json,0.8
Bird Millau,FR,ok,76.0,free_floating,76.0,0.0,,0.0,0.0,0.0,76.0,100.0,0.0,0.0,False,False,False,True,https://mds.bird.co/gbfs/v2/public/millau/gbfs.json,0.6
Bird Montlucon,FR,ok,63.0,free_floating,63.0,0.0,,0.0,0.0,0.0,63.0,100.0,0.0,0.0,False,False,False,True,https://mds.bird.co/gbfs/v2/public/montlucon/gbfs.json,0.5
Bird Ouistreham,FR,too_small_below_Nmin,0.0,,,,,,,,,,,,,,,,https://mds.bird.co/gbfs/v2/public/ouistreham/gbfs.json,0.4
Bird Sarreguemines,FR,ok,65.0,free_floating,65.0,0.0,,0.0,0.0,0.0,65.0,100.0,0.0,0.0,False,False,False,True,https://mds.bird.co/gbfs/v2/public/sarreguemines/gbfs.json,1.0
Bird Vichy,FR,ok,45.0,free_floating,45.0,0.0,,0.0,0.0,0.0,45.0,100.0,0.0,0.0,False,False,False,True,https://mds.bird.co/gbfs/v2/public/vichy/gbfs.json,0.6
Brennus à Vélo (Sens),FR,too_small_below_Nmin,18.0,,,,,,,,,,,,,,,,https://gbfs.partners.fifteen.eu/gbfs/2.2/sens/en/gbfs.json,0.2
BYCOR,FR,too_small_below_Nmin,2.0,,,,,,,,,,,,,,,,https://www.mobility-parc.net/gbfs/v3/TARARE/gbfs.json,0.2
C-Vélo,FR,ok,82.0,docked_bike,0.0,0.0,20.0,16.0,0.0,0.0,0.0,0.0,1.0,1.22,False,False,False,False,https://clermontferrand.publicbikesystem.net/customer/gbfs/v3.0/gbfs.json,0.2
CaliVélo,FR,ok,66.0,docked_bike,0.0,0.0,10.0,9.0,0.0,0.0,0.0,0.0,8.0,12.12,False,False,False,False,https://api.gbfs.v3.0.ecovelo.mobi/calivelo/gbfs.json,0.2
CapCotentin,FR,ok,49.0,docked_bike,0.0,0.0,8.0,13.0,0.0,0.0,0.0,0.0,4.0,8.16,False,False,False,False,https://api.gbfs.v3.0.ecovelo.mobi/capcotentin/gbfs.json,0.2
